Year 2017
Date/time;DA027 (Commerce Economics)-Light and Power.Active energy (74402.5 kWh)
1/1/17 12:00:00 AM;14.7
1/1/17 1:00:00 AM;15.2
1/1/17 2:00:00 AM;15.1
1/1/17 3:00:00 AM;14.2
1/1/17 4:00:00 AM;15.2
1/1/17 5:00:00 AM;15.1
1/1/17 6:00:00 AM;12.5
1/1/17 7:00:00 AM;11.5
1/1/17 8:00:00 AM;11.6
1/1/17 9:00:00 AM;10.5
1/1/17 10:00:00 AM;10.6
1/1/17 11:00:00 AM;10.5
1/1/17 12:00:00 PM;11.1
1/1/17 1:00:00 PM;11.1
1/1/17 2:00:00 PM;11.2
1/1/17 3:00:00 PM;11.0
1/1/17 4:00:00 PM;11.6
1/1/17 5:00:00 PM;10.7
1/1/17 6:00:00 PM;14.4
1/1/17 7:00:00 PM;14.1
1/1/17 8:00:00 PM;14.5
1/1/17 9:00:00 PM;14.8
1/1/17 10:00:00 PM;14.2
1/1/17 11:00:00 PM;14.4
1/2/17 12:00:00 AM;15.4
1/2/17 1:00:00 AM;14.2
1/2/17 2:00:00 AM;14.4
1/2/17 3:00:00 AM;15.2
1/2/17 4:00:00 AM;14.3
1/2/17 5:00:00 AM;14.2
1/2/17 6:00:00 AM;10.4
1/2/17 7:00:00 AM;10.7
1/2/17 8:00:00 AM;12.4
1/2/17 9:00:00 AM;13.7
1/2/17 10:00:00 AM;16.0
1/2/17 11:00:00 AM;15.5
1/2/17 12:00:00 PM;15.3
1/2/17 1:00:00 PM;15.5
1/2/17 2:00:00 PM;16.2
1/2/17 3:00:00 PM;14.8
1/2/17 4:00:00 PM;12.6
1/2/17 5:00:00 PM;12.7
1/2/17 6:00:00 PM;15.7
1/2/17 7:00:00 PM;15.4
1/2/17 8:00:00 PM;15.5
1/2/17 9:00:00 PM;15.2
1/2/17 10:00:00 PM;15.6
1/2/17 11:00:00 PM;16.6
1/3/17 12:00:00 AM;16.0
1/3/17 1:00:00 AM;15.8
1/3/17 2:00:00 AM;15.7
1/3/17 3:00:00 AM;15.3
1/3/17 4:00:00 AM;15.3
1/3/17 5:00:00 AM;15.0
1/3/17 6:00:00 AM;11.8
1/3/17 7:00:00 AM;16.8
1/3/17 8:00:00 AM;18.2
1/3/17 9:00:00 AM;18.0
1/3/17 10:00:00 AM;23.8
1/3/17 11:00:00 AM;24.2
1/3/17 12:00:00 PM;23.4
1/3/17 1:00:00 PM;22.0
1/3/17 2:00:00 PM;22.7
1/3/17 3:00:00 PM;23.7
1/3/17 4:00:00 PM;21.2
1/3/17 5:00:00 PM;18.0
1/3/17 6:00:00 PM;19.7
1/3/17 7:00:00 PM;17.2
1/3/17 8:00:00 PM;15.8
1/3/17 9:00:00 PM;15.5
1/3/17 10:00:00 PM;15.3
1/3/17 11:00:00 PM;15.8
1/4/17 12:00:00 AM;16.3
1/4/17 1:00:00 AM;16.5
1/4/17 2:00:00 AM;16.1
1/4/17 3:00:00 AM;16.7
1/4/17 4:00:00 AM;17.2
1/4/17 5:00:00 AM;16.2
1/4/17 6:00:00 AM;14.3
1/4/17 7:00:00 AM;16.9
1/4/17 8:00:00 AM;19.4
1/4/17 9:00:00 AM;21.6
1/4/17 10:00:00 AM;23.8
1/4/17 11:00:00 AM;23.5
1/4/17 12:00:00 PM;23.0
1/4/17 1:00:00 PM;22.7
1/4/17 2:00:00 PM;22.1
1/4/17 3:00:00 PM;22.0
1/4/17 4:00:00 PM;20.3
1/4/17 5:00:00 PM;17.7
1/4/17 6:00:00 PM;20.2
1/4/17 7:00:00 PM;17.1
1/4/17 8:00:00 PM;17.4
1/4/17 9:00:00 PM;17.1
1/4/17 10:00:00 PM;18.0
1/4/17 11:00:00 PM;16.9
1/5/17 12:00:00 AM;17.0
1/5/17 1:00:00 AM;17.6
1/5/17 2:00:00 AM;17.2
1/5/17 3:00:00 AM;17.1
1/5/17 4:00:00 AM;17.5
1/5/17 5:00:00 AM;17.3
1/5/17 6:00:00 AM;14.5
1/5/17 7:00:00 AM;18.9
1/5/17 8:00:00 AM;20.6
1/5/17 9:00:00 AM;24.0
1/5/17 10:00:00 AM;24.1
1/5/17 11:00:00 AM;25.0
1/5/17 12:00:00 PM;23.0
1/5/17 1:00:00 PM;23.8
1/5/17 2:00:00 PM;23.1
1/5/17 3:00:00 PM;22.5
1/5/17 4:00:00 PM;21.4
1/5/17 5:00:00 PM;19.6
1/5/17 6:00:00 PM;20.8
1/5/17 7:00:00 PM;20.1
1/5/17 8:00:00 PM;20.5
1/5/17 9:00:00 PM;18.5
1/5/17 10:00:00 PM;18.0
1/5/17 11:00:00 PM;17.9
1/6/17 12:00:00 AM;18.4
1/6/17 1:00:00 AM;18.0
1/6/17 2:00:00 AM;18.2
1/6/17 3:00:00 AM;18.7
1/6/17 4:00:00 AM;17.0
1/6/17 5:00:00 AM;15.4
1/6/17 6:00:00 AM;14.2
1/6/17 7:00:00 AM;17.3
1/6/17 8:00:00 AM;20.9
1/6/17 9:00:00 AM;22.6
1/6/17 10:00:00 AM;25.6
1/6/17 11:00:00 AM;25.6
1/6/17 12:00:00 PM;26.8
1/6/17 1:00:00 PM;25.7
1/6/17 2:00:00 PM;24.6
1/6/17 3:00:00 PM;24.1
1/6/17 4:00:00 PM;21.4
1/6/17 5:00:00 PM;20.5
1/6/17 6:00:00 PM;18.5
1/6/17 7:00:00 PM;14.7
1/6/17 8:00:00 PM;14.6
1/6/17 9:00:00 PM;14.5
1/6/17 10:00:00 PM;14.6
1/6/17 11:00:00 PM;15.1
1/7/17 12:00:00 AM;14.9
1/7/17 1:00:00 AM;15.8
1/7/17 2:00:00 AM;15.1
1/7/17 3:00:00 AM;14.7
1/7/17 4:00:00 AM;15.3
1/7/17 5:00:00 AM;16.7
1/7/17 6:00:00 AM;12.1
1/7/17 7:00:00 AM;11.9
1/7/17 8:00:00 AM;12.0
1/7/17 9:00:00 AM;11.4
1/7/17 10:00:00 AM;11.6
1/7/17 11:00:00 AM;11.8
1/7/17 12:00:00 PM;11.5
1/7/17 1:00:00 PM;11.6
1/7/17 2:00:00 PM;12.0
1/7/17 3:00:00 PM;11.5
1/7/17 4:00:00 PM;12.4
1/7/17 5:00:00 PM;11.5
1/7/17 6:00:00 PM;15.7
1/7/17 7:00:00 PM;14.9
1/7/17 8:00:00 PM;16.6
1/7/17 9:00:00 PM;15.4
1/7/17 10:00:00 PM;15.9
1/7/17 11:00:00 PM;15.0
1/8/17 12:00:00 AM;15.4
1/8/17 1:00:00 AM;14.8
1/8/17 2:00:00 AM;14.5
1/8/17 3:00:00 AM;14.7
1/8/17 4:00:00 AM;15.6
1/8/17 5:00:00 AM;14.2
1/8/17 6:00:00 AM;12.0
1/8/17 7:00:00 AM;11.1
1/8/17 8:00:00 AM;11.2
1/8/17 9:00:00 AM;11.4
1/8/17 10:00:00 AM;12.8
1/8/17 11:00:00 AM;13.5
1/8/17 12:00:00 PM;12.9
1/8/17 1:00:00 PM;11.1
1/8/17 2:00:00 PM;12.0
1/8/17 3:00:00 PM;11.5
1/8/17 4:00:00 PM;11.3
1/8/17 5:00:00 PM;12.7
1/8/17 6:00:00 PM;14.3
1/8/17 7:00:00 PM;14.6
1/8/17 8:00:00 PM;15.2
1/8/17 9:00:00 PM;14.2
1/8/17 10:00:00 PM;14.8
1/8/17 11:00:00 PM;15.0
1/9/17 12:00:00 AM;14.8
1/9/17 1:00:00 AM;15.1
1/9/17 2:00:00 AM;15.5
1/9/17 3:00:00 AM;14.6
1/9/17 4:00:00 AM;14.4
1/9/17 5:00:00 AM;14.4
1/9/17 6:00:00 AM;12.9
1/9/17 7:00:00 AM;17.2
1/9/17 8:00:00 AM;21.6
1/9/17 9:00:00 AM;28.2
1/9/17 10:00:00 AM;30.4
1/9/17 11:00:00 AM;30.6
1/9/17 12:00:00 PM;29.1
1/9/17 1:00:00 PM;29.7
1/9/17 2:00:00 PM;29.2
1/9/17 3:00:00 PM;26.7
1/9/17 4:00:00 PM;23.4
1/9/17 5:00:00 PM;18.9
1/9/17 6:00:00 PM;20.7
1/9/17 7:00:00 PM;19.6
1/9/17 8:00:00 PM;18.4
1/9/17 9:00:00 PM;17.8
1/9/17 10:00:00 PM;17.4
1/9/17 11:00:00 PM;17.1
1/10/17 12:00:00 AM;17.1
1/10/17 1:00:00 AM;16.2
1/10/17 2:00:00 AM;16.3
1/10/17 3:00:00 AM;16.7
1/10/17 4:00:00 AM;16.5
1/10/17 5:00:00 AM;16.4
1/10/17 6:00:00 AM;14.9
1/10/17 7:00:00 AM;17.5
1/10/17 8:00:00 AM;23.8
1/10/17 9:00:00 AM;28.1
1/10/17 10:00:00 AM;30.0
1/10/17 11:00:00 AM;31.1
1/10/17 12:00:00 PM;30.1
1/10/17 1:00:00 PM;31.5
1/10/17 2:00:00 PM;28.4
1/10/17 3:00:00 PM;27.6
1/10/17 4:00:00 PM;24.1
1/10/17 5:00:00 PM;20.7
1/10/17 6:00:00 PM;20.7
1/10/17 7:00:00 PM;19.3
1/10/17 8:00:00 PM;19.6
1/10/17 9:00:00 PM;17.5
1/10/17 10:00:00 PM;16.1
1/10/17 11:00:00 PM;15.5
1/11/17 12:00:00 AM;16.2
1/11/17 1:00:00 AM;15.8
1/11/17 2:00:00 AM;16.4
1/11/17 3:00:00 AM;15.1
1/11/17 4:00:00 AM;15.6
1/11/17 5:00:00 AM;15.0
1/11/17 6:00:00 AM;12.6
1/11/17 7:00:00 AM;16.3
1/11/17 8:00:00 AM;22.7
1/11/17 9:00:00 AM;27.5
1/11/17 10:00:00 AM;29.7
1/11/17 11:00:00 AM;29.3
1/11/17 12:00:00 PM;28.0
1/11/17 1:00:00 PM;28.1
1/11/17 2:00:00 PM;25.5
1/11/17 3:00:00 PM;25.8
1/11/17 4:00:00 PM;22.8
1/11/17 5:00:00 PM;18.7
1/11/17 6:00:00 PM;19.7
1/11/17 7:00:00 PM;17.5
1/11/17 8:00:00 PM;17.5
1/11/17 9:00:00 PM;15.5
1/11/17 10:00:00 PM;14.8
1/11/17 11:00:00 PM;13.6
1/12/17 12:00:00 AM;13.9
1/12/17 1:00:00 AM;13.7
1/12/17 2:00:00 AM;12.7
1/12/17 3:00:00 AM;12.7
1/12/17 4:00:00 AM;12.4
1/12/17 5:00:00 AM;12.0
1/12/17 6:00:00 AM;11.4
1/12/17 7:00:00 AM;16.2
1/12/17 8:00:00 AM;21.8
1/12/17 9:00:00 AM;25.1
1/12/17 10:00:00 AM;26.7
1/12/17 11:00:00 AM;26.7
1/12/17 12:00:00 PM;28.2
1/12/17 1:00:00 PM;27.1
1/12/17 2:00:00 PM;27.3
1/12/17 3:00:00 PM;23.8
1/12/17 4:00:00 PM;22.4
1/12/17 5:00:00 PM;19.3
1/12/17 6:00:00 PM;20.7
1/12/17 7:00:00 PM;18.9
1/12/17 8:00:00 PM;15.6
1/12/17 9:00:00 PM;14.2
1/12/17 10:00:00 PM;14.2
1/12/17 11:00:00 PM;13.6
1/13/17 12:00:00 AM;13.4
1/13/17 1:00:00 AM;13.4
1/13/17 2:00:00 AM;13.6
1/13/17 3:00:00 AM;14.2
1/13/17 4:00:00 AM;14.6
1/13/17 5:00:00 AM;13.8
1/13/17 6:00:00 AM;11.7
1/13/17 7:00:00 AM;15.4
1/13/17 8:00:00 AM;19.7
1/13/17 9:00:00 AM;24.8
1/13/17 10:00:00 AM;25.8
1/13/17 11:00:00 AM;27.9
1/13/17 12:00:00 PM;27.4
1/13/17 1:00:00 PM;26.8
1/13/17 2:00:00 PM;26.4
1/13/17 3:00:00 PM;22.8
1/13/17 4:00:00 PM;20.6
1/13/17 5:00:00 PM;17.8
1/13/17 6:00:00 PM;19.9
1/13/17 7:00:00 PM;18.4
1/13/17 8:00:00 PM;18.9
1/13/17 9:00:00 PM;17.1
1/13/17 10:00:00 PM;16.1
1/13/17 11:00:00 PM;16.4
1/14/17 12:00:00 AM;17.4
1/14/17 1:00:00 AM;15.9
1/14/17 2:00:00 AM;15.6
1/14/17 3:00:00 AM;15.4
1/14/17 4:00:00 AM;15.4
1/14/17 5:00:00 AM;15.9
1/14/17 6:00:00 AM;12.4
1/14/17 7:00:00 AM;13.0
1/14/17 8:00:00 AM;14.0
1/14/17 9:00:00 AM;13.6
1/14/17 10:00:00 AM;14.1
1/14/17 11:00:00 AM;13.3
1/14/17 12:00:00 PM;13.6
1/14/17 1:00:00 PM;13.9
1/14/17 2:00:00 PM;14.1
1/14/17 3:00:00 PM;13.5
1/14/17 4:00:00 PM;14.2
1/14/17 5:00:00 PM;13.3
1/14/17 6:00:00 PM;16.7
1/14/17 7:00:00 PM;13.3
1/14/17 8:00:00 PM;12.3
1/14/17 9:00:00 PM;13.7
1/14/17 10:00:00 PM;13.2
1/14/17 11:00:00 PM;12.9
1/15/17 12:00:00 AM;13.2
1/15/17 1:00:00 AM;12.9
1/15/17 2:00:00 AM;13.9
1/15/17 3:00:00 AM;12.7
1/15/17 4:00:00 AM;12.5
1/15/17 5:00:00 AM;12.3
1/15/17 6:00:00 AM;9.7
1/15/17 7:00:00 AM;9.3
1/15/17 8:00:00 AM;9.8
1/15/17 9:00:00 AM;9.0
1/15/17 10:00:00 AM;9.7
1/15/17 11:00:00 AM;11.5
1/15/17 12:00:00 PM;9.9
1/15/17 1:00:00 PM;9.7
1/15/17 2:00:00 PM;10.2
1/15/17 3:00:00 PM;10.9
1/15/17 4:00:00 PM;10.3
1/15/17 5:00:00 PM;9.1
1/15/17 6:00:00 PM;13.7
1/15/17 7:00:00 PM;13.1
1/15/17 8:00:00 PM;12.3
1/15/17 9:00:00 PM;12.6
1/15/17 10:00:00 PM;12.4
1/15/17 11:00:00 PM;12.3
1/16/17 12:00:00 AM;12.8
1/16/17 1:00:00 AM;12.9
1/16/17 2:00:00 AM;12.7
1/16/17 3:00:00 AM;12.2
1/16/17 4:00:00 AM;13.9
1/16/17 5:00:00 AM;13.3
1/16/17 6:00:00 AM;12.3
1/16/17 7:00:00 AM;15.4
1/16/17 8:00:00 AM;21.7
1/16/17 9:00:00 AM;27.2
1/16/17 10:00:00 AM;27.9
1/16/17 11:00:00 AM;28.4
1/16/17 12:00:00 PM;29.1
1/16/17 1:00:00 PM;27.9
1/16/17 2:00:00 PM;28.9
1/16/17 3:00:00 PM;29.1
1/16/17 4:00:00 PM;25.4
1/16/17 5:00:00 PM;20.7
1/16/17 6:00:00 PM;21.1
1/16/17 7:00:00 PM;19.2
1/16/17 8:00:00 PM;13.4
1/16/17 9:00:00 PM;13.3
1/16/17 10:00:00 PM;14.4
1/16/17 11:00:00 PM;13.0
1/17/17 12:00:00 AM;13.3
1/17/17 1:00:00 AM;14.0
1/17/17 2:00:00 AM;13.9
1/17/17 3:00:00 AM;14.0
1/17/17 4:00:00 AM;13.5
1/17/17 5:00:00 AM;14.7
1/17/17 6:00:00 AM;11.0
1/17/17 7:00:00 AM;14.3
1/17/17 8:00:00 AM;20.1
1/17/17 9:00:00 AM;24.9
1/17/17 10:00:00 AM;26.0
1/17/17 11:00:00 AM;27.7
1/17/17 12:00:00 PM;28.5
1/17/17 1:00:00 PM;28.2
1/17/17 2:00:00 PM;29.1
1/17/17 3:00:00 PM;28.9
1/17/17 4:00:00 PM;23.8
1/17/17 5:00:00 PM;20.2
1/17/17 6:00:00 PM;20.5
1/17/17 7:00:00 PM;15.3
1/17/17 8:00:00 PM;13.9
1/17/17 9:00:00 PM;13.6
1/17/17 10:00:00 PM;13.8
1/17/17 11:00:00 PM;14.1
1/18/17 12:00:00 AM;14.8
1/18/17 1:00:00 AM;14.7
1/18/17 2:00:00 AM;15.9
1/18/17 3:00:00 AM;15.2
1/18/17 4:00:00 AM;14.9
1/18/17 5:00:00 AM;14.4
1/18/17 6:00:00 AM;13.0
1/18/17 7:00:00 AM;16.6
1/18/17 8:00:00 AM;21.0
1/18/17 9:00:00 AM;25.0
1/18/17 10:00:00 AM;26.1
1/18/17 11:00:00 AM;27.8
1/18/17 12:00:00 PM;28.8
1/18/17 1:00:00 PM;28.9
1/18/17 2:00:00 PM;29.4
1/18/17 3:00:00 PM;29.0
1/18/17 4:00:00 PM;23.5
1/18/17 5:00:00 PM;19.5
1/18/17 6:00:00 PM;19.4
1/18/17 7:00:00 PM;16.2
1/18/17 8:00:00 PM;17.1
1/18/17 9:00:00 PM;16.3
1/18/17 10:00:00 PM;16.8
1/18/17 11:00:00 PM;16.7
1/19/17 12:00:00 AM;18.0
1/19/17 1:00:00 AM;16.9
1/19/17 2:00:00 AM;16.8
1/19/17 3:00:00 AM;16.5
1/19/17 4:00:00 AM;16.2
1/19/17 5:00:00 AM;16.2
1/19/17 6:00:00 AM;13.8
1/19/17 7:00:00 AM;15.5
1/19/17 8:00:00 AM;21.0
1/19/17 9:00:00 AM;24.1
1/19/17 10:00:00 AM;24.5
1/19/17 11:00:00 AM;27.4
1/19/17 12:00:00 PM;26.8
1/19/17 1:00:00 PM;26.8
1/19/17 2:00:00 PM;27.5
1/19/17 3:00:00 PM;27.7
1/19/17 4:00:00 PM;25.4
1/19/17 5:00:00 PM;20.4
1/19/17 6:00:00 PM;22.2
1/19/17 7:00:00 PM;20.3
1/19/17 8:00:00 PM;18.7
1/19/17 9:00:00 PM;13.8
1/19/17 10:00:00 PM;14.3
1/19/17 11:00:00 PM;14.6
1/20/17 12:00:00 AM;13.9
1/20/17 1:00:00 AM;14.4
1/20/17 2:00:00 AM;13.6
1/20/17 3:00:00 AM;13.6
1/20/17 4:00:00 AM;13.8
1/20/17 5:00:00 AM;15.7
1/20/17 6:00:00 AM;14.2
1/20/17 7:00:00 AM;20.4
1/20/17 8:00:00 AM;26.2
1/20/17 9:00:00 AM;27.8
1/20/17 10:00:00 AM;29.5
1/20/17 11:00:00 AM;29.1
1/20/17 12:00:00 PM;29.6
1/20/17 1:00:00 PM;28.0
1/20/17 2:00:00 PM;26.4
1/20/17 3:00:00 PM;25.6
1/20/17 4:00:00 PM;22.5
1/20/17 5:00:00 PM;20.7
1/20/17 6:00:00 PM;21.4
1/20/17 7:00:00 PM;13.4
1/20/17 8:00:00 PM;13.1
1/20/17 9:00:00 PM;13.1
1/20/17 10:00:00 PM;12.9
1/20/17 11:00:00 PM;13.3
1/21/17 12:00:00 AM;13.7
1/21/17 1:00:00 AM;13.1
1/21/17 2:00:00 AM;13.9
1/21/17 3:00:00 AM;13.1
1/21/17 4:00:00 AM;12.8
1/21/17 5:00:00 AM;12.8
1/21/17 6:00:00 AM;9.3
1/21/17 7:00:00 AM;11.2
1/21/17 8:00:00 AM;10.2
1/21/17 9:00:00 AM;10.2
1/21/17 10:00:00 AM;10.1
1/21/17 11:00:00 AM;10.7
1/21/17 12:00:00 PM;10.6
1/21/17 1:00:00 PM;10.2
1/21/17 2:00:00 PM;10.1
1/21/17 3:00:00 PM;9.4
1/21/17 4:00:00 PM;9.4
1/21/17 5:00:00 PM;9.8
1/21/17 6:00:00 PM;12.5
1/21/17 7:00:00 PM;12.2
1/21/17 8:00:00 PM;13.1
1/21/17 9:00:00 PM;11.7
1/21/17 10:00:00 PM;12.1
1/21/17 11:00:00 PM;12.0
1/22/17 12:00:00 AM;12.2
1/22/17 1:00:00 AM;12.2
1/22/17 2:00:00 AM;12.0
1/22/17 3:00:00 AM;12.3
1/22/17 4:00:00 AM;13.4
1/22/17 5:00:00 AM;12.0
1/22/17 6:00:00 AM;10.2
1/22/17 7:00:00 AM;10.0
1/22/17 8:00:00 AM;9.5
1/22/17 9:00:00 AM;9.3
1/22/17 10:00:00 AM;10.7
1/22/17 11:00:00 AM;9.5
1/22/17 12:00:00 PM;9.6
1/22/17 1:00:00 PM;8.9
1/22/17 2:00:00 PM;9.7
1/22/17 3:00:00 PM;11.3
1/22/17 4:00:00 PM;10.2
1/22/17 5:00:00 PM;9.5
1/22/17 6:00:00 PM;12.3
1/22/17 7:00:00 PM;12.2
1/22/17 8:00:00 PM;11.7
1/22/17 9:00:00 PM;12.0
1/22/17 10:00:00 PM;11.8
1/22/17 11:00:00 PM;12.7
1/23/17 12:00:00 AM;12.7
1/23/17 1:00:00 AM;12.8
1/23/17 2:00:00 AM;13.3
1/23/17 3:00:00 AM;12.1
1/23/17 4:00:00 AM;11.9
1/23/17 5:00:00 AM;12.4
1/23/17 6:00:00 AM;10.1
1/23/17 7:00:00 AM;12.8
1/23/17 8:00:00 AM;20.1
1/23/17 9:00:00 AM;25.4
1/23/17 10:00:00 AM;25.3
1/23/17 11:00:00 AM;27.3
1/23/17 12:00:00 PM;28.8
1/23/17 1:00:00 PM;29.6
1/23/17 2:00:00 PM;27.3
1/23/17 3:00:00 PM;25.4
1/23/17 4:00:00 PM;21.5
1/23/17 5:00:00 PM;16.6
1/23/17 6:00:00 PM;18.1
1/23/17 7:00:00 PM;17.0
1/23/17 8:00:00 PM;16.2
1/23/17 9:00:00 PM;17.4
1/23/17 10:00:00 PM;16.4
1/23/17 11:00:00 PM;16.7
1/24/17 12:00:00 AM;17.0
1/24/17 1:00:00 AM;16.4
1/24/17 2:00:00 AM;16.0
1/24/17 3:00:00 AM;16.0
1/24/17 4:00:00 AM;16.1
1/24/17 5:00:00 AM;16.3
1/24/17 6:00:00 AM;13.4
1/24/17 7:00:00 AM;15.0
1/24/17 8:00:00 AM;20.3
1/24/17 9:00:00 AM;25.4
1/24/17 10:00:00 AM;26.9
1/24/17 11:00:00 AM;28.5
1/24/17 12:00:00 PM;30.9
1/24/17 1:00:00 PM;30.2
1/24/17 2:00:00 PM;29.0
1/24/17 3:00:00 PM;27.0
1/24/17 4:00:00 PM;22.8
1/24/17 5:00:00 PM;18.7
1/24/17 6:00:00 PM;18.6
1/24/17 7:00:00 PM;18.0
1/24/17 8:00:00 PM;16.9
1/24/17 9:00:00 PM;15.9
1/24/17 10:00:00 PM;15.5
1/24/17 11:00:00 PM;16.1
1/25/17 12:00:00 AM;17.1
1/25/17 1:00:00 AM;15.6
1/25/17 2:00:00 AM;15.9
1/25/17 3:00:00 AM;15.5
1/25/17 4:00:00 AM;15.7
1/25/17 5:00:00 AM;16.3
1/25/17 6:00:00 AM;14.5
1/25/17 7:00:00 AM;16.0
1/25/17 8:00:00 AM;22.0
1/25/17 9:00:00 AM;29.4
1/25/17 10:00:00 AM;31.7
1/25/17 11:00:00 AM;33.9
1/25/17 12:00:00 PM;31.7
1/25/17 1:00:00 PM;30.4
1/25/17 2:00:00 PM;29.9
1/25/17 3:00:00 PM;30.0
1/25/17 4:00:00 PM;25.9
1/25/17 5:00:00 PM;20.6
1/25/17 6:00:00 PM;21.2
1/25/17 7:00:00 PM;17.9
1/25/17 8:00:00 PM;16.6
1/25/17 9:00:00 PM;14.4
1/25/17 10:00:00 PM;14.4
1/25/17 11:00:00 PM;15.0
1/26/17 12:00:00 AM;15.4
1/26/17 1:00:00 AM;14.4
1/26/17 2:00:00 AM;14.5
1/26/17 3:00:00 AM;15.8
1/26/17 4:00:00 AM;14.7
1/26/17 5:00:00 AM;14.4
1/26/17 6:00:00 AM;11.2
1/26/17 7:00:00 AM;11.9
1/26/17 8:00:00 AM;11.7
1/26/17 9:00:00 AM;12.1
1/26/17 10:00:00 AM;11.9
1/26/17 11:00:00 AM;11.7
1/26/17 12:00:00 PM;13.4
1/26/17 1:00:00 PM;11.6
1/26/17 2:00:00 PM;12.3
1/26/17 3:00:00 PM;11.6
1/26/17 4:00:00 PM;11.7
1/26/17 5:00:00 PM;11.9
1/26/17 6:00:00 PM;15.5
1/26/17 7:00:00 PM;12.9
1/26/17 8:00:00 PM;13.3
1/26/17 9:00:00 PM;13.1
1/26/17 10:00:00 PM;12.8
1/26/17 11:00:00 PM;12.9
1/27/17 12:00:00 AM;13.9
1/27/17 1:00:00 AM;14.3
1/27/17 2:00:00 AM;13.4
1/27/17 3:00:00 AM;13.0
1/27/17 4:00:00 AM;13.1
1/27/17 5:00:00 AM;13.1
1/27/17 6:00:00 AM;10.9
1/27/17 7:00:00 AM;11.4
1/27/17 8:00:00 AM;16.1
1/27/17 9:00:00 AM;21.3
1/27/17 10:00:00 AM;26.2
1/27/17 11:00:00 AM;26.2
1/27/17 12:00:00 PM;26.0
1/27/17 1:00:00 PM;23.5
1/27/17 2:00:00 PM;22.8
1/27/17 3:00:00 PM;21.5
1/27/17 4:00:00 PM;19.1
1/27/17 5:00:00 PM;16.3
1/27/17 6:00:00 PM;17.4
1/27/17 7:00:00 PM;16.1
1/27/17 8:00:00 PM;11.3
1/27/17 9:00:00 PM;11.7
1/27/17 10:00:00 PM;12.6
1/27/17 11:00:00 PM;11.8
1/28/17 12:00:00 AM;11.8
1/28/17 1:00:00 AM;12.2
1/28/17 2:00:00 AM;11.3
1/28/17 3:00:00 AM;10.9
1/28/17 4:00:00 AM;11.3
1/28/17 5:00:00 AM;12.1
1/28/17 6:00:00 AM;8.2
1/28/17 7:00:00 AM;7.9
1/28/17 8:00:00 AM;8.8
1/28/17 9:00:00 AM;7.9
1/28/17 10:00:00 AM;9.6
1/28/17 11:00:00 AM;10.5
1/28/17 12:00:00 PM;9.5
1/28/17 1:00:00 PM;9.1
1/28/17 2:00:00 PM;9.3
1/28/17 3:00:00 PM;9.7
1/28/17 4:00:00 PM;9.6
1/28/17 5:00:00 PM;10.4
1/28/17 6:00:00 PM;14.3
1/28/17 7:00:00 PM;14.5
1/28/17 8:00:00 PM;14.4
1/28/17 9:00:00 PM;13.9
1/28/17 10:00:00 PM;13.9
1/28/17 11:00:00 PM;14.2
1/29/17 12:00:00 AM;14.8
1/29/17 1:00:00 AM;14.0
1/29/17 2:00:00 AM;14.8
1/29/17 3:00:00 AM;14.8
1/29/17 4:00:00 AM;14.3
1/29/17 5:00:00 AM;15.1
1/29/17 6:00:00 AM;11.8
1/29/17 7:00:00 AM;11.0
1/29/17 8:00:00 AM;10.6
1/29/17 9:00:00 AM;11.5
1/29/17 10:00:00 AM;10.3
1/29/17 11:00:00 AM;10.3
1/29/17 12:00:00 PM;10.3
1/29/17 1:00:00 PM;11.3
1/29/17 2:00:00 PM;10.9
1/29/17 3:00:00 PM;11.3
1/29/17 4:00:00 PM;10.3
1/29/17 5:00:00 PM;10.4
1/29/17 6:00:00 PM;14.0
1/29/17 7:00:00 PM;14.2
1/29/17 8:00:00 PM;15.7
1/29/17 9:00:00 PM;13.9
1/29/17 10:00:00 PM;13.4
1/29/17 11:00:00 PM;14.1
1/30/17 12:00:00 AM;13.6
1/30/17 1:00:00 AM;13.4
1/30/17 2:00:00 AM;14.2
1/30/17 3:00:00 AM;13.9
1/30/17 4:00:00 AM;13.7
1/30/17 5:00:00 AM;13.9
1/30/17 6:00:00 AM;11.3
1/30/17 7:00:00 AM;15.4
1/30/17 8:00:00 AM;21.6
1/30/17 9:00:00 AM;26.8
1/30/17 10:00:00 AM;28.4
1/30/17 11:00:00 AM;30.3
1/30/17 12:00:00 PM;29.8
1/30/17 1:00:00 PM;28.6
1/30/17 2:00:00 PM;27.3
1/30/17 3:00:00 PM;26.3
1/30/17 4:00:00 PM;25.0
1/30/17 5:00:00 PM;19.7
1/30/17 6:00:00 PM;18.7
1/30/17 7:00:00 PM;16.6
1/30/17 8:00:00 PM;17.2
1/30/17 9:00:00 PM;17.1
1/30/17 10:00:00 PM;16.8
1/30/17 11:00:00 PM;17.5
1/31/17 12:00:00 AM;18.0
1/31/17 1:00:00 AM;17.5
1/31/17 2:00:00 AM;18.1
1/31/17 3:00:00 AM;17.2
1/31/17 4:00:00 AM;17.4
1/31/17 5:00:00 AM;17.3
1/31/17 6:00:00 AM;16.9
1/31/17 7:00:00 AM;15.4
1/31/17 8:00:00 AM;21.2
1/31/17 9:00:00 AM;26.8
1/31/17 10:00:00 AM;30.1
1/31/17 11:00:00 AM;30.6
1/31/17 12:00:00 PM;30.9
1/31/17 1:00:00 PM;31.2
